customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
4296,695,LOW,0,0,2025-01-01
4297,831,LOW,0,1500,2025-01-01
4298,681,LOW,3,1500,2025-01-01
4299,618,MEDIUM,1,1500,2025-01-01
4300,792,LOW,0,0,2025-01-01
4301,461,HIGH,3,500,2025-01-01
4302,802,LOW,4,0,2025-01-01
4303,496,HIGH,0,1500,2025-01-01
4304,518,HIGH,1,0,2025-01-01
4305,654,MEDIUM,0,0,2025-01-01
4306,453,HIGH,2,0,2025-01-01
4307,628,MEDIUM,3,1500,2025-01-01
4308,770,LOW,2,1500,2025-01-01
4309,327,HIGH,4,0,2025-01-01
4310,701,LOW,0,0,2025-01-01
4311,819,LOW,2,0,2025-01-01
4312,627,MEDIUM,1,0,2025-01-01
4313,778,LOW,4,0,2025-01-01
4314,616,MEDIUM,4,0,2025-01-01
4315,592,MEDIUM,4,0,2025-01-01
4316,828,LOW,0,0,2025-01-01
4317,406,HIGH,2,0,2025-01-01
4318,741,LOW,1,1500,2025-01-01
4319,655,MEDIUM,3,0,2025-01-01
4320,450,HIGH,4,0,2025-01-01
4321,485,HIGH,0,0,2025-01-01
4322,689,LOW,0,500,2025-01-01
4323,636,MEDIUM,3,0,2025-01-01
4324,847,LOW,0,0,2025-01-01
4325,383,HIGH,1,0,2025-01-01
4326,702,LOW,4,1500,2025-01-01
4327,708,LOW,0,0,2025-01-01
4328,343,HIGH,2,0,2025-01-01
4329,726,LOW,4,1500,2025-01-01
4330,817,LOW,1,0,2025-01-01
4331,657,MEDIUM,4,0,2025-01-01
4332,597,MEDIUM,0,1500,2025-01-01
4333,755,LOW,1,0,2025-01-01
4334,382,HIGH,0,1500,2025-01-01
4335,547,HIGH,4,500,2025-01-01
4336,730,LOW,0,500,2025-01-01
4337,454,HIGH,1,0,2025-01-01
4338,422,HIGH,1,500,2025-01-01
4339,747,LOW,0,0,2025-01-01
4340,816,LOW,3,0,2025-01-01
4341,708,LOW,2,0,2025-01-01
4342,399,HIGH,4,0,2025-01-01
4343,318,HIGH,1,0,2025-01-01
4344,520,HIGH,1,0,2025-01-01
4345,557,HIGH,0,0,2025-01-01
4346,317,HIGH,2,0,2025-01-01
4347,713,LOW,2,500,2025-01-01
4348,849,LOW,0,0,2025-01-01
4349,594,MEDIUM,2,500,2025-01-01
4350,769,LOW,0,0,2025-01-01
4351,511,HIGH,2,0,2025-01-01
4352,838,LOW,3,0,2025-01-01
4353,833,LOW,4,1500,2025-01-01
4354,847,LOW,2,0,2025-01-01
4355,403,HIGH,4,0,2025-01-01
4356,531,HIGH,0,1500,2025-01-01
4357,480,HIGH,2,500,2025-01-01
4358,623,MEDIUM,3,0,2025-01-01
4359,494,HIGH,4,0,2025-01-01
4360,584,MEDIUM,2,0,2025-01-01
4361,565,HIGH,0,1500,2025-01-01
4362,559,HIGH,1,0,2025-01-01
4363,692,LOW,3,0,2025-01-01
4364,632,MEDIUM,3,1500,2025-01-01
4365,379,HIGH,0,0,2025-01-01
4366,542,HIGH,3,0,2025-01-01
4367,821,LOW,3,0,2025-01-01
4368,411,HIGH,2,500,2025-01-01
4369,622,MEDIUM,4,0,2025-01-01
4370,774,LOW,4,0,2025-01-01
4371,744,LOW,2,0,2025-01-01
4372,555,HIGH,0,1500,2025-01-01
4373,713,LOW,4,0,2025-01-01
4374,828,LOW,0,0,2025-01-01
4375,452,HIGH,4,0,2025-01-01
4376,821,LOW,2,0,2025-01-01
4377,821,LOW,1,0,2025-01-01
4378,808,LOW,2,1500,2025-01-01
4379,775,LOW,3,0,2025-01-01
4380,404,HIGH,2,500,2025-01-01
4381,848,LOW,3,0,2025-01-01
4382,700,LOW,3,0,2025-01-01
4383,353,HIGH,0,1500,2025-01-01
4384,757,LOW,0,0,2025-01-01
4385,825,LOW,4,0,2025-01-01
4386,796,LOW,2,500,2025-01-01
4387,548,HIGH,4,0,2025-01-01
4388,707,LOW,3,0,2025-01-01
4389,461,HIGH,3,500,2025-01-01
4390,418,HIGH,1,500,2025-01-01
4391,610,MEDIUM,3,1500,2025-01-01
4392,648,MEDIUM,2,0,2025-01-01
4393,517,HIGH,4,0,2025-01-01
4394,564,HIGH,4,0,2025-01-01
4395,717,LOW,3,1500,2025-01-01
4396,314,HIGH,0,1500,2025-01-01
4397,415,HIGH,3,0,2025-01-01
4398,455,HIGH,4,500,2025-01-01
4399,618,MEDIUM,1,0,2025-01-01
4400,305,HIGH,0,0,2025-01-01
4401,505,HIGH,0,500,2025-01-01
4402,671,LOW,4,1500,2025-01-01
4403,471,HIGH,2,0,2025-01-01
4404,800,LOW,1,0,2025-01-01
4405,304,HIGH,3,0,2025-01-01
4406,749,LOW,3,500,2025-01-01
4407,743,LOW,0,0,2025-01-01
4408,508,HIGH,3,500,2025-01-01
4409,813,LOW,3,0,2025-01-01
4410,768,LOW,4,500,2025-01-01
4411,725,LOW,2,0,2025-01-01
4412,410,HIGH,0,0,2025-01-01
4413,385,HIGH,0,0,2025-01-01
4414,596,MEDIUM,4,1500,2025-01-01
4415,547,HIGH,2,500,2025-01-01
4416,336,HIGH,0,1500,2025-01-01
4417,555,HIGH,0,0,2025-01-01
4418,702,LOW,2,1500,2025-01-01
4419,456,HIGH,4,500,2025-01-01
4420,691,LOW,0,0,2025-01-01
4421,490,HIGH,0,0,2025-01-01
4422,621,MEDIUM,0,0,2025-01-01
4423,678,LOW,3,0,2025-01-01
4424,820,LOW,3,1500,2025-01-01
4425,561,HIGH,1,0,2025-01-01
4426,334,HIGH,1,0,2025-01-01
4427,359,HIGH,4,0,2025-01-01
4428,688,LOW,3,0,2025-01-01
4429,413,HIGH,1,0,2025-01-01
4430,329,HIGH,0,0,2025-01-01
4431,697,LOW,3,0,2025-01-01
4432,459,HIGH,3,500,2025-01-01
4433,354,HIGH,2,500,2025-01-01
4434,797,LOW,0,0,2025-01-01
4435,650,MEDIUM,4,0,2025-01-01
4436,421,HIGH,1,0,2025-01-01
4437,614,MEDIUM,0,0,2025-01-01
4438,472,HIGH,2,0,2025-01-01
4439,367,HIGH,4,1500,2025-01-01
4440,719,LOW,1,500,2025-01-01
4441,604,MEDIUM,4,0,2025-01-01
4442,369,HIGH,0,500,2025-01-01
4443,818,LOW,0,0,2025-01-01
4444,396,HIGH,0,0,2025-01-01
4445,495,HIGH,3,0,2025-01-01
4446,764,LOW,4,500,2025-01-01
4447,457,HIGH,2,0,2025-01-01
4448,354,HIGH,4,0,2025-01-01
4449,429,HIGH,0,0,2025-01-01
4450,710,LOW,4,0,2025-01-01
4451,813,LOW,3,0,2025-01-01
4452,316,HIGH,0,1500,2025-01-01
4453,618,MEDIUM,0,0,2025-01-01
4454,446,HIGH,0,500,2025-01-01
4455,449,HIGH,2,0,2025-01-01
4456,557,HIGH,1,0,2025-01-01
4457,714,LOW,2,0,2025-01-01
4458,587,MEDIUM,4,1500,2025-01-01
4459,422,HIGH,2,500,2025-01-01
4460,408,HIGH,1,0,2025-01-01
4461,545,HIGH,1,0,2025-01-01
4462,814,LOW,2,0,2025-01-01
4463,617,MEDIUM,3,0,2025-01-01
4464,429,HIGH,1,500,2025-01-01
4465,441,HIGH,4,0,2025-01-01
4466,610,MEDIUM,1,0,2025-01-01
4467,702,LOW,3,500,2025-01-01
4468,499,HIGH,3,1500,2025-01-01
4469,839,LOW,0,0,2025-01-01
4470,669,MEDIUM,0,0,2025-01-01
4471,357,HIGH,0,0,2025-01-01
4472,563,HIGH,2,500,2025-01-01
4473,369,HIGH,1,0,2025-01-01
4474,781,LOW,4,0,2025-01-01
4475,493,HIGH,0,0,2025-01-01
4476,415,HIGH,1,0,2025-01-01
4477,785,LOW,2,0,2025-01-01
4478,539,HIGH,3,0,2025-01-01
4479,670,LOW,1,0,2025-01-01
4480,421,HIGH,3,0,2025-01-01
4481,832,LOW,1,0,2025-01-01
4482,477,HIGH,4,0,2025-01-01
4483,837,LOW,1,1500,2025-01-01
4484,641,MEDIUM,4,0,2025-01-01
4485,700,LOW,0,500,2025-01-01
4486,734,LOW,3,0,2025-01-01
4487,425,HIGH,3,0,2025-01-01
4488,772,LOW,1,1500,2025-01-01
4489,329,HIGH,0,0,2025-01-01
4490,825,LOW,0,0,2025-01-01
4491,401,HIGH,1,0,2025-01-01
4492,486,HIGH,2,1500,2025-01-01
4493,356,HIGH,2,0,2025-01-01
4494,741,LOW,0,500,2025-01-01
4495,386,HIGH,4,0,2025-01-01
4496,700,LOW,1,0,2025-01-01
4497,549,HIGH,1,1500,2025-01-01
4498,390,HIGH,2,1500,2025-01-01
4499,693,LOW,2,0,2025-01-01
4500,662,MEDIUM,1,500,2025-01-01
4501,600,MEDIUM,4,0,2025-01-01
4502,422,HIGH,0,0,2025-01-01
4503,402,HIGH,3,0,2025-01-01
4504,482,HIGH,4,0,2025-01-01
4505,546,HIGH,4,0,2025-01-01
4506,748,LOW,4,0,2025-01-01
4507,457,HIGH,0,0,2025-01-01
4508,491,HIGH,1,1500,2025-01-01
4509,658,MEDIUM,1,500,2025-01-01
4510,496,HIGH,4,0,2025-01-01
4511,747,LOW,4,0,2025-01-01
4512,790,LOW,4,0,2025-01-01
4513,411,HIGH,1,0,2025-01-01
4514,337,HIGH,0,0,2025-01-01
4515,533,HIGH,3,0,2025-01-01
4516,489,HIGH,1,500,2025-01-01
4517,689,LOW,4,0,2025-01-01
4518,432,HIGH,2,0,2025-01-01
4519,620,MEDIUM,4,500,2025-01-01
4520,647,MEDIUM,4,1500,2025-01-01
4521,658,MEDIUM,1,0,2025-01-01
4522,322,HIGH,3,500,2025-01-01
4523,520,HIGH,3,500,2025-01-01
4524,619,MEDIUM,3,0,2025-01-01
4525,795,LOW,4,0,2025-01-01
4526,420,HIGH,2,0,2025-01-01
4527,530,HIGH,3,0,2025-01-01
4528,791,LOW,2,0,2025-01-01
4529,715,LOW,3,500,2025-01-01
4530,721,LOW,4,1500,2025-01-01
4531,334,HIGH,4,500,2025-01-01
4532,773,LOW,1,1500,2025-01-01
4533,507,HIGH,4,0,2025-01-01
4534,762,LOW,2,0,2025-01-01
4535,818,LOW,1,0,2025-01-01
4536,433,HIGH,0,1500,2025-01-01
4537,489,HIGH,3,0,2025-01-01
4538,442,HIGH,2,500,2025-01-01
4539,517,HIGH,4,0,2025-01-01
4540,332,HIGH,0,0,2025-01-01
4541,605,MEDIUM,3,0,2025-01-01
4542,480,HIGH,3,0,2025-01-01
4543,604,MEDIUM,3,500,2025-01-01
4544,624,MEDIUM,4,0,2025-01-01
4545,564,HIGH,3,1500,2025-01-01
4546,677,LOW,0,0,2025-01-01
4547,787,LOW,2,0,2025-01-01
4548,707,LOW,0,1500,2025-01-01
4549,810,LOW,2,0,2025-01-01
4550,642,MEDIUM,0,500,2025-01-01
4551,479,HIGH,1,0,2025-01-01
4552,595,MEDIUM,2,1500,2025-01-01
4553,439,HIGH,4,0,2025-01-01
4554,337,HIGH,0,0,2025-01-01
4555,358,HIGH,0,1500,2025-01-01
4556,417,HIGH,1,0,2025-01-01
4557,825,LOW,4,0,2025-01-01
4558,311,HIGH,4,0,2025-01-01
4559,553,HIGH,1,1500,2025-01-01
4560,715,LOW,3,1500,2025-01-01
4561,827,LOW,2,500,2025-01-01
4562,666,MEDIUM,3,1500,2025-01-01
4563,518,HIGH,4,0,2025-01-01
4564,513,HIGH,1,0,2025-01-01
4565,659,MEDIUM,2,500,2025-01-01
4566,554,HIGH,1,1500,2025-01-01
4567,391,HIGH,2,1500,2025-01-01
4568,750,LOW,1,1500,2025-01-01
4569,823,LOW,4,1500,2025-01-01
4570,737,LOW,3,0,2025-01-01
4571,587,MEDIUM,4,0,2025-01-01
4572,487,HIGH,0,0,2025-01-01
4573,848,LOW,3,1500,2025-01-01
4574,509,HIGH,2,0,2025-01-01
4575,625,MEDIUM,4,0,2025-01-01
4576,688,LOW,2,1500,2025-01-01
4577,691,LOW,4,0,2025-01-01
4578,735,LOW,0,0,2025-01-01
4579,764,LOW,4,0,2025-01-01
4580,513,HIGH,2,0,2025-01-01
4581,711,LOW,0,0,2025-01-01
4582,841,LOW,1,0,2025-01-01
4583,410,HIGH,4,0,2025-01-01
4584,419,HIGH,3,0,2025-01-01
4585,490,HIGH,3,1500,2025-01-01
4586,837,LOW,4,0,2025-01-01
4587,548,HIGH,3,0,2025-01-01
4588,583,MEDIUM,0,0,2025-01-01
4589,616,MEDIUM,2,500,2025-01-01
4590,610,MEDIUM,2,0,2025-01-01
4591,333,HIGH,2,0,2025-01-01
4592,453,HIGH,0,0,2025-01-01
4593,755,LOW,0,1500,2025-01-01
4594,362,HIGH,2,500,2025-01-01
4595,795,LOW,3,0,2025-01-01
4596,805,LOW,4,0,2025-01-01
4597,620,MEDIUM,4,0,2025-01-01
4598,828,LOW,4,0,2025-01-01
4599,580,MEDIUM,1,0,2025-01-01
4600,615,MEDIUM,1,0,2025-01-01
4601,578,HIGH,0,500,2025-01-01
4602,511,HIGH,0,1500,2025-01-01
4603,708,LOW,4,0,2025-01-01
4604,587,MEDIUM,4,0,2025-01-01
4605,557,HIGH,4,0,2025-01-01
4606,392,HIGH,4,500,2025-01-01
4607,338,HIGH,0,0,2025-01-01
4608,735,LOW,2,500,2025-01-01
4609,697,LOW,2,0,2025-01-01
4610,626,MEDIUM,4,0,2025-01-01
4611,542,HIGH,4,0,2025-01-01
4612,482,HIGH,2,1500,2025-01-01
4613,767,LOW,0,0,2025-01-01
4614,352,HIGH,1,0,2025-01-01
4615,775,LOW,2,0,2025-01-01
4616,459,HIGH,4,0,2025-01-01
4617,471,HIGH,1,0,2025-01-01
4618,674,LOW,4,0,2025-01-01
4619,608,MEDIUM,3,0,2025-01-01
4620,540,HIGH,3,500,2025-01-01
4621,493,HIGH,3,0,2025-01-01
4622,623,MEDIUM,0,1500,2025-01-01
4623,762,LOW,3,0,2025-01-01
4624,755,LOW,3,0,2025-01-01
4625,426,HIGH,3,0,2025-01-01
4626,474,HIGH,4,500,2025-01-01
4627,418,HIGH,4,0,2025-01-01
4628,576,HIGH,1,0,2025-01-01
4629,393,HIGH,3,0,2025-01-01
4630,491,HIGH,4,0,2025-01-01
4631,342,HIGH,0,1500,2025-01-01
4632,825,LOW,1,0,2025-01-01
4633,830,LOW,4,0,2025-01-01
4634,388,HIGH,3,0,2025-01-01
4635,836,LOW,3,500,2025-01-01
4636,455,HIGH,0,0,2025-01-01
4637,716,LOW,2,0,2025-01-01
4638,812,LOW,3,500,2025-01-01
4639,474,HIGH,4,0,2025-01-01
4640,444,HIGH,1,1500,2025-01-01
4641,675,LOW,1,0,2025-01-01
4642,729,LOW,3,500,2025-01-01
4643,681,LOW,0,0,2025-01-01
4644,348,HIGH,1,0,2025-01-01
4645,617,MEDIUM,2,0,2025-01-01
4646,420,HIGH,3,0,2025-01-01
4647,308,HIGH,2,1500,2025-01-01
4648,754,LOW,2,1500,2025-01-01
4649,816,LOW,0,0,2025-01-01
4650,597,MEDIUM,4,0,2025-01-01
4651,757,LOW,2,0,2025-01-01
4652,831,LOW,3,500,2025-01-01
4653,332,HIGH,4,1500,2025-01-01
4654,560,HIGH,4,0,2025-01-01
4655,788,LOW,1,0,2025-01-01
4656,691,LOW,1,0,2025-01-01
4657,333,HIGH,3,0,2025-01-01
4658,497,HIGH,4,500,2025-01-01
4659,651,MEDIUM,1,1500,2025-01-01
4660,476,HIGH,2,0,2025-01-01
4661,790,LOW,2,0,2025-01-01
4662,385,HIGH,3,500,2025-01-01
4663,641,MEDIUM,2,0,2025-01-01
4664,692,LOW,2,0,2025-01-01
4665,416,HIGH,2,0,2025-01-01
4666,711,LOW,3,0,2025-01-01
4667,323,HIGH,3,1500,2025-01-01
4668,331,HIGH,4,0,2025-01-01
4669,473,HIGH,4,0,2025-01-01
4670,420,HIGH,0,0,2025-01-01
4671,421,HIGH,1,1500,2025-01-01
4672,498,HIGH,4,0,2025-01-01
4673,576,HIGH,3,0,2025-01-01
4674,466,HIGH,3,0,2025-01-01
4675,324,HIGH,2,0,2025-01-01
4676,581,MEDIUM,2,500,2025-01-01
4677,587,MEDIUM,4,0,2025-01-01
4678,776,LOW,0,500,2025-01-01
4679,606,MEDIUM,0,0,2025-01-01
4680,627,MEDIUM,2,0,2025-01-01
4681,763,LOW,3,0,2025-01-01
4682,388,HIGH,1,0,2025-01-01
4683,682,LOW,1,0,2025-01-01
4684,645,MEDIUM,1,0,2025-01-01
4685,306,HIGH,2,500,2025-01-01
4686,324,HIGH,2,1500,2025-01-01
4687,602,MEDIUM,4,0,2025-01-01
4688,520,HIGH,4,0,2025-01-01
4689,527,HIGH,3,0,2025-01-01
4690,660,MEDIUM,0,0,2025-01-01
4691,616,MEDIUM,4,0,2025-01-01
4692,484,HIGH,3,0,2025-01-01
4693,308,HIGH,2,1500,2025-01-01
4694,333,HIGH,2,1500,2025-01-01
4695,490,HIGH,2,500,2025-01-01
4696,715,LOW,2,0,2025-01-01
4697,662,MEDIUM,0,500,2025-01-01
4698,511,HIGH,3,0,2025-01-01
4699,697,LOW,1,0,2025-01-01
4700,769,LOW,4,500,2025-01-01
4701,342,HIGH,3,500,2025-01-01
4702,801,LOW,2,0,2025-01-01
4703,744,LOW,1,0,2025-01-01
4704,555,HIGH,0,0,2025-01-01
4705,528,HIGH,0,0,2025-01-01
4706,365,HIGH,4,500,2025-01-01
4707,627,MEDIUM,4,0,2025-01-01
4708,832,LOW,2,0,2025-01-01
4709,770,LOW,1,0,2025-01-01
4710,823,LOW,2,500,2025-01-01
4711,766,LOW,2,1500,2025-01-01
4712,413,HIGH,0,0,2025-01-01
4713,310,HIGH,2,0,2025-01-01
4714,498,HIGH,3,0,2025-01-01
4715,400,HIGH,0,0,2025-01-01
4716,574,HIGH,2,0,2025-01-01
4717,642,MEDIUM,0,0,2025-01-01
4718,483,HIGH,3,0,2025-01-01
4719,433,HIGH,1,0,2025-01-01
4720,735,LOW,3,0,2025-01-01
4721,474,HIGH,4,1500,2025-01-01
4722,684,LOW,3,0,2025-01-01
4723,691,LOW,3,0,2025-01-01
4724,502,HIGH,4,500,2025-01-01
4725,475,HIGH,1,0,2025-01-01
4726,724,LOW,2,0,2025-01-01
4727,396,HIGH,2,0,2025-01-01
4728,348,HIGH,4,0,2025-01-01
4729,534,HIGH,2,0,2025-01-01
4730,663,MEDIUM,0,0,2025-01-01
4731,631,MEDIUM,0,0,2025-01-01
4732,639,MEDIUM,1,0,2025-01-01
4733,618,MEDIUM,3,0,2025-01-01
4734,781,LOW,1,0,2025-01-01
4735,714,LOW,4,0,2025-01-01
4736,692,LOW,0,0,2025-01-01
4737,761,LOW,1,500,2025-01-01
4738,805,LOW,3,0,2025-01-01
4739,788,LOW,3,0,2025-01-01
4740,848,LOW,2,0,2025-01-01
4741,682,LOW,1,0,2025-01-01
4742,424,HIGH,1,0,2025-01-01
4743,610,MEDIUM,3,0,2025-01-01
4744,793,LOW,1,0,2025-01-01
4745,770,LOW,3,0,2025-01-01
4746,777,LOW,1,0,2025-01-01
4747,375,HIGH,2,0,2025-01-01
4748,457,HIGH,2,1500,2025-01-01
4749,569,HIGH,2,0,2025-01-01
4750,438,HIGH,4,0,2025-01-01
4751,763,LOW,3,500,2025-01-01
4752,596,MEDIUM,4,0,2025-01-01
4753,739,LOW,2,0,2025-01-01
4754,841,LOW,4,0,2025-01-01
4755,343,HIGH,0,1500,2025-01-01
4756,745,LOW,3,0,2025-01-01
4757,301,HIGH,4,500,2025-01-01
4758,511,HIGH,2,0,2025-01-01
4759,503,HIGH,0,0,2025-01-01
4760,601,MEDIUM,1,1500,2025-01-01
4761,789,LOW,3,0,2025-01-01
4762,656,MEDIUM,1,1500,2025-01-01
4763,642,MEDIUM,4,0,2025-01-01
4764,307,HIGH,2,500,2025-01-01
4765,752,LOW,4,0,2025-01-01
4766,517,HIGH,3,0,2025-01-01
4767,534,HIGH,4,0,2025-01-01
4768,795,LOW,4,500,2025-01-01
4769,321,HIGH,3,500,2025-01-01
4770,320,HIGH,1,0,2025-01-01
4771,502,HIGH,1,0,2025-01-01
4772,360,HIGH,4,1500,2025-01-01
4773,424,HIGH,1,0,2025-01-01
4774,664,MEDIUM,4,0,2025-01-01
4775,533,HIGH,0,0,2025-01-01
4776,772,LOW,4,500,2025-01-01
4777,580,MEDIUM,2,0,2025-01-01
4778,836,LOW,1,0,2025-01-01
4779,627,MEDIUM,4,0,2025-01-01
4780,599,MEDIUM,4,500,2025-01-01
4781,495,HIGH,2,0,2025-01-01
4782,637,MEDIUM,1,0,2025-01-01
4783,805,LOW,1,1500,2025-01-01
4784,480,HIGH,1,0,2025-01-01
4785,336,HIGH,1,0,2025-01-01
4786,820,LOW,1,500,2025-01-01
4787,321,HIGH,1,0,2025-01-01
4788,681,LOW,0,0,2025-01-01
4789,586,MEDIUM,1,0,2025-01-01
4790,572,HIGH,1,0,2025-01-01
4791,543,HIGH,1,500,2025-01-01
4792,586,MEDIUM,0,0,2025-01-01
4793,516,HIGH,4,0,2025-01-01
4794,524,HIGH,3,500,2025-01-01
4795,587,MEDIUM,2,0,2025-01-01
4796,466,HIGH,2,1500,2025-01-01
4797,782,LOW,4,0,2025-01-01
4798,367,HIGH,1,0,2025-01-01
4799,567,HIGH,3,500,2025-01-01
4800,336,HIGH,1,0,2025-01-01
4801,696,LOW,4,0,2025-01-01
4802,526,HIGH,0,0,2025-01-01
4803,509,HIGH,0,1500,2025-01-01
4804,418,HIGH,2,1500,2025-01-01
4805,490,HIGH,0,1500,2025-01-01
4806,658,MEDIUM,2,0,2025-01-01
4807,629,MEDIUM,3,0,2025-01-01
4808,355,HIGH,1,0,2025-01-01
4809,805,LOW,0,1500,2025-01-01
4810,650,MEDIUM,1,0,2025-01-01
4811,563,HIGH,3,1500,2025-01-01
4812,345,HIGH,0,0,2025-01-01
4813,348,HIGH,0,1500,2025-01-01
4814,498,HIGH,4,1500,2025-01-01
4815,421,HIGH,1,0,2025-01-01
4816,643,MEDIUM,1,0,2025-01-01
4817,349,HIGH,2,0,2025-01-01
4818,817,LOW,2,0,2025-01-01
4819,470,HIGH,0,0,2025-01-01
4820,538,HIGH,0,1500,2025-01-01
4821,333,HIGH,4,0,2025-01-01
4822,539,HIGH,3,0,2025-01-01
4823,798,LOW,1,0,2025-01-01
4824,519,HIGH,4,500,2025-01-01
4825,322,HIGH,2,500,2025-01-01
4826,846,LOW,4,500,2025-01-01
4827,339,HIGH,4,0,2025-01-01
4828,747,LOW,0,500,2025-01-01
4829,402,HIGH,4,0,2025-01-01
4830,406,HIGH,4,0,2025-01-01
4831,533,HIGH,2,0,2025-01-01
4832,367,HIGH,4,0,2025-01-01
4833,834,LOW,3,0,2025-01-01
4834,788,LOW,0,0,2025-01-01
4835,630,MEDIUM,2,500,2025-01-01
4836,473,HIGH,2,0,2025-01-01
4837,383,HIGH,3,0,2025-01-01
4838,712,LOW,0,0,2025-01-01
4839,789,LOW,0,1500,2025-01-01
4840,406,HIGH,0,0,2025-01-01
4841,618,MEDIUM,2,0,2025-01-01
4842,351,HIGH,2,0,2025-01-01
4843,421,HIGH,2,0,2025-01-01
4844,737,LOW,1,0,2025-01-01
4845,582,MEDIUM,2,0,2025-01-01
4846,643,MEDIUM,4,0,2025-01-01
4847,733,LOW,3,0,2025-01-01
4848,575,HIGH,4,500,2025-01-01
4849,555,HIGH,1,0,2025-01-01
4850,794,LOW,1,0,2025-01-01
4851,533,HIGH,1,0,2025-01-01
4852,743,LOW,0,0,2025-01-01
4853,461,HIGH,4,0,2025-01-01
4854,340,HIGH,3,0,2025-01-01
4855,737,LOW,1,1500,2025-01-01
4856,396,HIGH,2,0,2025-01-01
4857,383,HIGH,4,0,2025-01-01
4858,564,HIGH,2,1500,2025-01-01
4859,661,MEDIUM,3,0,2025-01-01
4860,608,MEDIUM,0,500,2025-01-01
4861,655,MEDIUM,1,500,2025-01-01
4862,595,MEDIUM,2,0,2025-01-01
4863,421,HIGH,1,0,2025-01-01
4864,532,HIGH,0,0,2025-01-01
4865,604,MEDIUM,1,0,2025-01-01
4866,752,LOW,4,0,2025-01-01
4867,714,LOW,3,0,2025-01-01
4868,379,HIGH,3,0,2025-01-01
4869,687,LOW,4,0,2025-01-01
4870,408,HIGH,0,0,2025-01-01
4871,484,HIGH,3,0,2025-01-01
4872,398,HIGH,3,0,2025-01-01
4873,824,LOW,0,0,2025-01-01
4874,576,HIGH,2,0,2025-01-01
4875,553,HIGH,2,0,2025-01-01
4876,309,HIGH,4,0,2025-01-01
4877,759,LOW,1,0,2025-01-01
4878,686,LOW,2,0,2025-01-01
4879,509,HIGH,3,0,2025-01-01
4880,614,MEDIUM,1,0,2025-01-01
4881,715,LOW,2,0,2025-01-01
4882,321,HIGH,0,500,2025-01-01
4883,332,HIGH,1,0,2025-01-01
4884,309,HIGH,3,0,2025-01-01
4885,485,HIGH,3,0,2025-01-01
4886,627,MEDIUM,2,0,2025-01-01
4887,689,LOW,3,0,2025-01-01
4888,342,HIGH,1,0,2025-01-01
4889,463,HIGH,2,0,2025-01-01
4890,435,HIGH,1,0,2025-01-01
4891,372,HIGH,3,0,2025-01-01
4892,770,LOW,4,0,2025-01-01
4893,814,LOW,2,0,2025-01-01
4894,755,LOW,1,0,2025-01-01
4895,782,LOW,1,0,2025-01-01
4896,351,HIGH,1,0,2025-01-01
4897,406,HIGH,1,0,2025-01-01
4898,386,HIGH,0,500,2025-01-01
4899,757,LOW,1,0,2025-01-01
4900,456,HIGH,2,1500,2025-01-01
4901,722,LOW,3,1500,2025-01-01
4902,648,MEDIUM,1,0,2025-01-01
4903,377,HIGH,0,1500,2025-01-01
4904,465,HIGH,4,0,2025-01-01
4905,814,LOW,1,0,2025-01-01
4906,364,HIGH,3,500,2025-01-01
4907,584,MEDIUM,2,0,2025-01-01
4908,535,HIGH,4,0,2025-01-01
4909,325,HIGH,4,1500,2025-01-01
4910,804,LOW,0,0,2025-01-01
4911,649,MEDIUM,0,0,2025-01-01
4912,476,HIGH,1,500,2025-01-01
4913,354,HIGH,2,0,2025-01-01
4914,440,HIGH,1,0,2025-01-01
4915,550,HIGH,4,0,2025-01-01
4916,559,HIGH,0,0,2025-01-01
4917,689,LOW,0,1500,2025-01-01
4918,540,HIGH,1,1500,2025-01-01
4919,424,HIGH,0,0,2025-01-01
4920,554,HIGH,0,0,2025-01-01
4921,361,HIGH,2,0,2025-01-01
4922,332,HIGH,2,500,2025-01-01
4923,310,HIGH,0,0,2025-01-01
4924,309,HIGH,1,0,2025-01-01
4925,635,MEDIUM,2,1500,2025-01-01
4926,323,HIGH,4,0,2025-01-01
4927,465,HIGH,4,0,2025-01-01
4928,345,HIGH,2,0,2025-01-01
4929,822,LOW,3,0,2025-01-01
4930,498,HIGH,1,0,2025-01-01
4931,811,LOW,0,0,2025-01-01
4932,671,LOW,2,0,2025-01-01
4933,634,MEDIUM,3,0,2025-01-01
4934,695,LOW,1,0,2025-01-01
4935,755,LOW,0,0,2025-01-01
4936,528,HIGH,1,0,2025-01-01
4937,446,HIGH,1,0,2025-01-01
4938,624,MEDIUM,4,0,2025-01-01
4939,349,HIGH,0,0,2025-01-01
4940,528,HIGH,2,0,2025-01-01
4941,399,HIGH,1,500,2025-01-01
4942,642,MEDIUM,0,0,2025-01-01
4943,706,LOW,4,500,2025-01-01
4944,848,LOW,1,0,2025-01-01
4945,585,MEDIUM,0,0,2025-01-01
4946,629,MEDIUM,3,0,2025-01-01
4947,720,LOW,3,0,2025-01-01
4948,612,MEDIUM,0,0,2025-01-01
4949,531,HIGH,4,1500,2025-01-01
4950,516,HIGH,0,0,2025-01-01
4951,377,HIGH,1,500,2025-01-01
4952,502,HIGH,2,1500,2025-01-01
4953,654,MEDIUM,0,1500,2025-01-01
4954,398,HIGH,1,500,2025-01-01
