txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
34887,Square,SUCCESS,00,435,Mobile,Dallas,2024-05-08 04:27:50
34888,AuthorizeNet,PENDING,99,969,Desktop,Chicago,2024-05-08 04:29:01
34889,AuthorizeNet,SUCCESS,00,1259,Mobile,Chicago,2024-05-08 06:15:16
34890,Square,SUCCESS,00,582,POS,New York,2024-05-08 07:42:53
34891,AuthorizeNet,SUCCESS,00,263,Mobile,Chicago,2024-05-08 08:19:48
34892,AuthorizeNet,SUCCESS,00,817,Desktop,New York,2024-05-08 08:57:27
34893,Square,SUCCESS,00,128,Desktop,Chicago,2024-05-08 10:08:36
34894,PayPal,SUCCESS,00,1219,Mobile,Dallas,2024-05-08 10:15:55
34895,Square,SUCCESS,00,596,ATM,Chicago,2024-05-08 10:43:12
34896,Stripe,SUCCESS,00,668,ATM,Chicago,2024-05-08 11:02:28
34897,AuthorizeNet,SUCCESS,00,424,POS,Dallas,2024-05-08 12:09:03
34898,Square,SUCCESS,00,299,ATM,Chicago,2024-05-08 13:13:24
34899,Stripe,SUCCESS,00,1350,Desktop,Dallas,2024-05-08 13:34:27
34900,PayPal,SUCCESS,00,1250,ATM,New York,2024-05-08 13:35:10
34901,Square,SUCCESS,00,445,Mobile,Chicago,2024-05-08 13:36:58
34902,PayPal,FAILED,12,335,POS,New York,2024-05-08 13:37:30
34903,Square,SUCCESS,00,650,Mobile,Dallas,2024-05-08 14:08:10
34904,PayPal,SUCCESS,00,930,Mobile,New York,2024-05-08 14:42:28
34905,Square,SUCCESS,00,1018,Mobile,Dallas,2024-05-08 14:42:56
34906,AuthorizeNet,SUCCESS,00,1020,Desktop,Chicago,2024-05-08 15:26:58
34907,Stripe,SUCCESS,00,448,POS,Dallas,2024-05-08 15:37:45
34908,PayPal,FAILED,12,1244,Mobile,Dallas,2024-05-08 16:11:01
34909,PayPal,SUCCESS,00,392,Desktop,Los Angeles,2024-05-08 16:15:44
34910,AuthorizeNet,FAILED,12,1171,Mobile,Los Angeles,2024-05-08 16:58:23
34911,AuthorizeNet,SUCCESS,00,1329,POS,Dallas,2024-05-08 17:57:10
34912,PayPal,FAILED,12,151,ATM,Chicago,2024-05-08 18:02:55
34913,Stripe,SUCCESS,00,1419,ATM,New York,2024-05-08 19:15:42
34914,AuthorizeNet,SUCCESS,00,472,Desktop,Los Angeles,2024-05-08 21:30:13
34915,PayPal,SUCCESS,00,916,Desktop,Chicago,2024-05-08 22:28:28
34916,Stripe,FAILED,12,1121,POS,New York,2024-05-08 22:40:21
34917,AuthorizeNet,SUCCESS,00,533,Desktop,Dallas,2024-05-09 00:41:31
34918,PayPal,SUCCESS,00,188,ATM,New York,2024-05-09 01:26:31
34919,AuthorizeNet,SUCCESS,00,688,Desktop,Los Angeles,2024-05-09 01:27:42
34920,Square,SUCCESS,00,454,ATM,Dallas,2024-05-09 02:29:15
34921,Square,SUCCESS,00,244,Mobile,Dallas,2024-05-09 02:53:18
34922,Stripe,SUCCESS,00,121,Mobile,Dallas,2024-05-09 02:58:29
34923,Stripe,SUCCESS,00,762,Mobile,Chicago,2024-05-09 03:17:50
34924,Square,SUCCESS,00,818,POS,Dallas,2024-05-09 03:27:56
34925,AuthorizeNet,SUCCESS,00,457,ATM,Dallas,2024-05-09 04:39:20
34926,PayPal,SUCCESS,00,863,POS,Chicago,2024-05-09 05:44:33
34927,Square,SUCCESS,00,607,ATM,Los Angeles,2024-05-09 05:51:59
34928,Stripe,SUCCESS,00,879,POS,Chicago,2024-05-09 06:51:13
34929,Square,SUCCESS,00,1245,Desktop,Los Angeles,2024-05-09 07:09:30
34930,Stripe,SUCCESS,00,1355,POS,Chicago,2024-05-09 07:35:07
34931,AuthorizeNet,SUCCESS,00,598,Desktop,Chicago,2024-05-09 08:59:12
34932,PayPal,SUCCESS,00,116,Mobile,Los Angeles,2024-05-09 09:16:04
34933,AuthorizeNet,SUCCESS,00,209,Mobile,Dallas,2024-05-09 09:28:10
34934,Stripe,SUCCESS,00,252,Mobile,Los Angeles,2024-05-09 09:40:36
34935,Square,SUCCESS,00,467,Mobile,Dallas,2024-05-09 10:34:56
34936,Square,SUCCESS,00,1380,Mobile,New York,2024-05-09 11:01:42
34937,PayPal,SUCCESS,00,1082,ATM,Chicago,2024-05-09 11:01:59
34938,PayPal,SUCCESS,00,965,POS,Chicago,2024-05-09 11:47:44
34939,PayPal,SUCCESS,00,1439,Mobile,Dallas,2024-05-09 12:22:04
34940,PayPal,FAILED,12,427,ATM,Dallas,2024-05-09 12:38:23
34941,Square,SUCCESS,00,1243,Desktop,New York,2024-05-09 13:55:32
34942,AuthorizeNet,FAILED,12,647,Mobile,New York,2024-05-09 13:59:38
34943,AuthorizeNet,SUCCESS,00,235,ATM,Chicago,2024-05-09 14:06:18
34944,PayPal,SUCCESS,00,1207,Desktop,New York,2024-05-09 14:50:59
34945,PayPal,SUCCESS,00,615,ATM,New York,2024-05-09 15:07:18
34946,Stripe,SUCCESS,00,325,ATM,Dallas,2024-05-09 16:14:37
34947,AuthorizeNet,SUCCESS,00,1034,Desktop,Chicago,2024-05-09 16:16:14
34948,Stripe,SUCCESS,00,1460,ATM,Chicago,2024-05-09 16:20:44
34949,AuthorizeNet,SUCCESS,00,197,POS,Dallas,2024-05-09 16:52:17
34950,Stripe,SUCCESS,00,944,Desktop,New York,2024-05-09 17:33:33
34951,Stripe,SUCCESS,00,417,Mobile,Los Angeles,2024-05-09 17:36:33
34952,AuthorizeNet,SUCCESS,00,861,Mobile,Dallas,2024-05-09 17:41:48
34953,PayPal,SUCCESS,00,207,POS,Los Angeles,2024-05-09 18:14:53
34954,AuthorizeNet,SUCCESS,00,778,ATM,Los Angeles,2024-05-09 18:58:54
34955,Square,SUCCESS,00,934,Mobile,New York,2024-05-09 19:15:05
34956,AuthorizeNet,SUCCESS,00,349,Mobile,Dallas,2024-05-09 19:19:00
34957,Stripe,FAILED,05,1330,POS,Dallas,2024-05-09 20:34:33
34958,Stripe,SUCCESS,00,567,ATM,Los Angeles,2024-05-09 21:15:09
34959,Stripe,SUCCESS,00,334,POS,Chicago,2024-05-09 22:16:11
34960,PayPal,FAILED,12,1455,Mobile,Chicago,2024-05-09 22:19:30
34961,AuthorizeNet,SUCCESS,00,1036,Desktop,Dallas,2024-05-10 00:26:24
34962,PayPal,SUCCESS,00,1201,Desktop,New York,2024-05-10 00:50:04
34963,Stripe,SUCCESS,00,569,Desktop,Chicago,2024-05-10 01:01:32
34964,AuthorizeNet,SUCCESS,00,866,Desktop,Dallas,2024-05-10 01:42:49
34965,PayPal,SUCCESS,00,762,Desktop,Dallas,2024-05-10 03:26:17
34966,AuthorizeNet,SUCCESS,00,1467,Mobile,Chicago,2024-05-10 03:26:33
34967,Stripe,SUCCESS,00,388,Mobile,New York,2024-05-10 03:44:06
34968,AuthorizeNet,SUCCESS,00,800,Mobile,Dallas,2024-05-10 05:03:31
34969,PayPal,FAILED,05,579,ATM,Dallas,2024-05-10 05:23:52
34970,Stripe,SUCCESS,00,795,ATM,Dallas,2024-05-10 05:30:07
34971,PayPal,SUCCESS,00,150,Desktop,Dallas,2024-05-10 07:04:34
34972,Square,SUCCESS,00,1287,POS,Chicago,2024-05-10 07:34:48
34973,AuthorizeNet,SUCCESS,00,365,POS,Dallas,2024-05-10 08:10:37
34974,Square,SUCCESS,00,291,POS,Los Angeles,2024-05-10 08:26:32
34975,Stripe,SUCCESS,00,181,Mobile,Chicago,2024-05-10 08:45:16
34976,AuthorizeNet,FAILED,12,970,Desktop,Chicago,2024-05-10 09:10:58
34977,AuthorizeNet,SUCCESS,00,1405,Desktop,Los Angeles,2024-05-10 09:21:13
34978,Square,SUCCESS,00,350,Desktop,Chicago,2024-05-10 10:11:49
34979,AuthorizeNet,SUCCESS,00,1443,POS,Dallas,2024-05-10 10:40:32
34980,PayPal,SUCCESS,00,1412,ATM,Dallas,2024-05-10 11:50:22
34981,AuthorizeNet,SUCCESS,00,277,Mobile,Dallas,2024-05-10 12:27:58
34982,Stripe,SUCCESS,00,507,POS,New York,2024-05-10 12:56:51
34983,PayPal,SUCCESS,00,986,ATM,Chicago,2024-05-10 13:29:27
34984,Stripe,SUCCESS,00,837,Mobile,Chicago,2024-05-10 14:18:52
34985,Square,SUCCESS,00,1302,POS,New York,2024-05-10 14:19:39
34986,AuthorizeNet,FAILED,12,527,ATM,Chicago,2024-05-10 15:39:08
34987,AuthorizeNet,SUCCESS,00,535,Mobile,Chicago,2024-05-10 15:48:43
34988,Stripe,SUCCESS,00,1140,POS,Dallas,2024-05-10 16:06:45
34989,Stripe,SUCCESS,00,410,Desktop,Chicago,2024-05-10 16:21:39
34990,Square,SUCCESS,00,1027,ATM,Dallas,2024-05-10 16:36:10
34991,Stripe,SUCCESS,00,143,POS,Dallas,2024-05-10 16:52:35
34992,AuthorizeNet,SUCCESS,00,176,Desktop,Chicago,2024-05-10 18:03:57
34993,PayPal,SUCCESS,00,222,POS,Los Angeles,2024-05-10 19:53:44
34994,PayPal,SUCCESS,00,601,Mobile,New York,2024-05-10 19:59:32
34995,Square,SUCCESS,00,324,Desktop,Dallas,2024-05-10 20:04:11
34996,AuthorizeNet,PENDING,99,1139,Mobile,Chicago,2024-05-10 20:51:54
34997,Stripe,SUCCESS,00,1032,ATM,Los Angeles,2024-05-10 22:04:40
34998,AuthorizeNet,SUCCESS,00,774,POS,Chicago,2024-05-11 00:18:05
34999,Stripe,SUCCESS,00,1273,ATM,Chicago,2024-05-11 00:21:44
35000,PayPal,SUCCESS,00,711,POS,Chicago,2024-05-11 00:42:36
35001,Stripe,SUCCESS,00,762,Desktop,New York,2024-05-11 01:49:59
35002,Stripe,SUCCESS,00,775,Desktop,New York,2024-05-11 04:56:30
35003,Stripe,SUCCESS,00,899,Mobile,Los Angeles,2024-05-11 05:41:46
35004,Square,SUCCESS,00,254,Desktop,Los Angeles,2024-05-11 06:23:52
35005,PayPal,SUCCESS,00,189,Mobile,Chicago,2024-05-11 06:27:13
35006,Stripe,SUCCESS,00,295,Desktop,Los Angeles,2024-05-11 07:38:30
35007,Square,SUCCESS,00,1271,Mobile,Dallas,2024-05-11 08:46:23
35008,Stripe,SUCCESS,00,1008,ATM,Los Angeles,2024-05-11 08:58:21
35009,Square,SUCCESS,00,1319,POS,Chicago,2024-05-11 09:15:21
35010,PayPal,SUCCESS,00,1058,Desktop,New York,2024-05-11 09:19:48
35011,Square,FAILED,05,1027,Mobile,Dallas,2024-05-11 09:30:58
35012,AuthorizeNet,SUCCESS,00,905,ATM,Los Angeles,2024-05-11 10:03:52
35013,PayPal,SUCCESS,00,1390,ATM,Los Angeles,2024-05-11 10:48:37
35014,Stripe,SUCCESS,00,450,Desktop,Los Angeles,2024-05-11 11:30:51
35015,Square,SUCCESS,00,1220,Mobile,New York,2024-05-11 14:08:14
35016,Stripe,FAILED,12,1165,ATM,New York,2024-05-11 14:18:53
35017,Square,SUCCESS,00,319,Mobile,Dallas,2024-05-11 14:41:55
35018,AuthorizeNet,SUCCESS,00,235,Desktop,Los Angeles,2024-05-11 14:51:59
35019,AuthorizeNet,SUCCESS,00,1201,Desktop,Chicago,2024-05-11 14:58:20
35020,Stripe,SUCCESS,00,1058,POS,New York,2024-05-11 15:07:25
35021,PayPal,SUCCESS,00,1465,ATM,New York,2024-05-11 16:19:36
35022,Square,SUCCESS,00,681,ATM,Chicago,2024-05-11 17:29:06
35023,PayPal,SUCCESS,00,505,ATM,Chicago,2024-05-11 17:55:17
35024,PayPal,SUCCESS,00,754,Mobile,Dallas,2024-05-11 18:14:52
35025,Stripe,SUCCESS,00,863,Desktop,Dallas,2024-05-11 18:51:07
35026,Stripe,SUCCESS,00,643,ATM,Chicago,2024-05-11 20:23:07
35027,AuthorizeNet,SUCCESS,00,409,Mobile,Los Angeles,2024-05-11 20:41:19
35028,PayPal,SUCCESS,00,1331,Desktop,Chicago,2024-05-11 21:01:57
35029,PayPal,SUCCESS,00,389,ATM,Dallas,2024-05-11 21:48:42
35030,AuthorizeNet,SUCCESS,00,1061,POS,Los Angeles,2024-05-11 21:52:51
35031,Square,SUCCESS,00,468,Desktop,Chicago,2024-05-11 22:05:42
35032,Square,SUCCESS,00,253,ATM,New York,2024-05-11 22:10:22
35033,AuthorizeNet,SUCCESS,00,414,POS,New York,2024-05-11 22:24:05
35034,Stripe,SUCCESS,00,620,Mobile,Los Angeles,2024-05-11 23:02:13
35035,PayPal,SUCCESS,00,602,ATM,Chicago,2024-05-11 23:30:55
35036,Square,SUCCESS,00,386,ATM,Dallas,2024-05-11 23:53:15
35037,PayPal,SUCCESS,00,252,Mobile,Dallas,2024-05-12 00:54:55
35038,Stripe,SUCCESS,00,1284,POS,Dallas,2024-05-12 01:13:47
35039,Square,SUCCESS,00,413,Desktop,Los Angeles,2024-05-12 02:18:47
35040,AuthorizeNet,SUCCESS,00,597,Desktop,Los Angeles,2024-05-12 03:36:25
35041,PayPal,PENDING,99,428,Desktop,Chicago,2024-05-12 03:47:23
35042,Stripe,SUCCESS,00,364,ATM,Chicago,2024-05-12 04:23:08
35043,Square,SUCCESS,00,1109,POS,New York,2024-05-12 05:07:22
35044,AuthorizeNet,SUCCESS,00,1249,Desktop,Los Angeles,2024-05-12 05:17:04
35045,Stripe,SUCCESS,00,1045,ATM,Dallas,2024-05-12 05:54:42
35046,Square,FAILED,12,1370,POS,Chicago,2024-05-12 07:25:53
35047,PayPal,SUCCESS,00,289,POS,Los Angeles,2024-05-12 08:01:15
35048,Square,SUCCESS,00,238,Mobile,Dallas,2024-05-12 08:35:22
35049,AuthorizeNet,SUCCESS,00,172,ATM,New York,2024-05-12 09:48:19
35050,AuthorizeNet,SUCCESS,00,286,ATM,Chicago,2024-05-12 11:15:21
35051,Square,SUCCESS,00,930,Mobile,Los Angeles,2024-05-12 11:29:47
35052,Square,SUCCESS,00,1032,ATM,Dallas,2024-05-12 11:42:06
35053,PayPal,SUCCESS,00,400,Mobile,Dallas,2024-05-12 12:22:45
35054,AuthorizeNet,SUCCESS,00,185,Mobile,Chicago,2024-05-12 12:31:26
35055,AuthorizeNet,SUCCESS,00,455,ATM,Dallas,2024-05-12 13:21:00
35056,Stripe,SUCCESS,00,873,Mobile,Chicago,2024-05-12 13:41:43
35057,PayPal,SUCCESS,00,509,Mobile,New York,2024-05-12 14:17:30
35058,Square,SUCCESS,00,486,Mobile,Chicago,2024-05-12 14:34:37
35059,Square,SUCCESS,00,1443,POS,Los Angeles,2024-05-12 14:47:37
35060,Square,SUCCESS,00,740,ATM,Los Angeles,2024-05-12 15:50:17
35061,Stripe,SUCCESS,00,242,ATM,Chicago,2024-05-12 15:59:37
35062,AuthorizeNet,SUCCESS,00,1220,POS,Los Angeles,2024-05-12 16:29:18
35063,PayPal,SUCCESS,00,761,POS,New York,2024-05-12 16:54:54
35064,Square,SUCCESS,00,1179,Desktop,Dallas,2024-05-12 17:57:25
35065,AuthorizeNet,SUCCESS,00,392,Mobile,Los Angeles,2024-05-12 18:30:43
35066,Stripe,SUCCESS,00,633,Desktop,Los Angeles,2024-05-12 18:38:23
35067,PayPal,SUCCESS,00,530,Mobile,New York,2024-05-12 18:54:21
35068,PayPal,FAILED,12,937,Desktop,Chicago,2024-05-12 19:35:35
35069,Stripe,SUCCESS,00,468,POS,Chicago,2024-05-12 20:24:36
35070,Stripe,SUCCESS,00,1062,POS,Chicago,2024-05-12 20:27:42
35071,Square,SUCCESS,00,460,ATM,Chicago,2024-05-12 21:49:43
35072,Square,SUCCESS,00,1465,Desktop,New York,2024-05-12 23:08:11
35073,AuthorizeNet,SUCCESS,00,793,ATM,Chicago,2024-05-12 23:13:38
35074,Stripe,SUCCESS,00,1020,POS,Dallas,2024-05-12 23:49:46
35075,PayPal,FAILED,05,443,Desktop,New York,2024-05-13 03:13:35
35076,PayPal,SUCCESS,00,347,Mobile,Dallas,2024-05-13 04:05:24
35077,AuthorizeNet,SUCCESS,00,865,POS,Dallas,2024-05-13 04:50:51
35078,Stripe,SUCCESS,00,958,POS,Chicago,2024-05-13 04:55:29
35079,Square,FAILED,05,983,Mobile,Los Angeles,2024-05-13 05:24:37
35080,PayPal,SUCCESS,00,1332,Mobile,Dallas,2024-05-13 06:22:18
35081,AuthorizeNet,SUCCESS,00,1487,POS,Dallas,2024-05-13 08:13:19
35082,Square,SUCCESS,00,1178,POS,Dallas,2024-05-13 10:13:58
35083,AuthorizeNet,SUCCESS,00,993,Mobile,Dallas,2024-05-13 10:19:20
35084,PayPal,PENDING,99,1175,POS,Los Angeles,2024-05-13 10:39:10
35085,Square,SUCCESS,00,869,POS,Chicago,2024-05-13 11:12:41
35086,AuthorizeNet,SUCCESS,00,1487,ATM,Chicago,2024-05-13 12:26:16
35087,Square,SUCCESS,00,599,POS,Chicago,2024-05-13 12:55:49
35088,Stripe,SUCCESS,00,1183,POS,Dallas,2024-05-13 15:18:51
35089,Stripe,SUCCESS,00,715,Desktop,New York,2024-05-13 15:53:13
35090,Stripe,SUCCESS,00,285,Desktop,New York,2024-05-13 16:25:52
35091,Square,PENDING,99,677,ATM,Dallas,2024-05-13 18:02:34
35092,Square,SUCCESS,00,983,Desktop,New York,2024-05-13 18:52:13
35093,AuthorizeNet,SUCCESS,00,908,ATM,Dallas,2024-05-13 19:59:31
35094,Stripe,SUCCESS,00,842,Desktop,New York,2024-05-13 20:42:16
35095,Stripe,SUCCESS,00,1258,Desktop,Chicago,2024-05-13 20:58:03
35096,Stripe,SUCCESS,00,846,POS,Chicago,2024-05-13 21:10:23
35097,AuthorizeNet,SUCCESS,00,728,Mobile,New York,2024-05-13 21:24:04
35098,PayPal,SUCCESS,00,867,ATM,New York,2024-05-13 22:02:51
35099,Stripe,SUCCESS,00,1414,Desktop,Los Angeles,2024-05-13 22:04:52
35100,AuthorizeNet,SUCCESS,00,1359,Mobile,Dallas,2024-05-13 23:26:39
35101,Square,SUCCESS,00,1081,ATM,Los Angeles,2024-05-13 23:50:57
35102,Square,SUCCESS,00,250,Mobile,Dallas,2024-05-14 00:17:17
35103,AuthorizeNet,FAILED,05,1164,Mobile,Dallas,2024-05-14 00:51:03
35104,Stripe,SUCCESS,00,863,Desktop,New York,2024-05-14 01:11:25
35105,Stripe,SUCCESS,00,1101,POS,New York,2024-05-14 01:21:21
35106,PayPal,SUCCESS,00,1443,ATM,Dallas,2024-05-14 02:33:05
35107,Square,SUCCESS,00,584,POS,Chicago,2024-05-14 03:46:27
35108,Stripe,SUCCESS,00,660,ATM,New York,2024-05-14 05:18:09
35109,AuthorizeNet,FAILED,05,1082,POS,Chicago,2024-05-14 05:29:32
35110,Stripe,SUCCESS,00,1183,Desktop,Chicago,2024-05-14 09:02:28
35111,PayPal,SUCCESS,00,807,Mobile,Los Angeles,2024-05-14 09:37:19
35112,AuthorizeNet,FAILED,12,397,Desktop,Los Angeles,2024-05-14 10:29:18
35113,AuthorizeNet,SUCCESS,00,1056,Desktop,Chicago,2024-05-14 11:58:05
35114,AuthorizeNet,SUCCESS,00,1347,Mobile,New York,2024-05-14 12:20:31
35115,AuthorizeNet,SUCCESS,00,1175,Mobile,Los Angeles,2024-05-14 12:45:48
35116,AuthorizeNet,SUCCESS,00,1271,Mobile,Los Angeles,2024-05-14 13:32:27
35117,AuthorizeNet,SUCCESS,00,905,ATM,New York,2024-05-14 13:34:19
35118,Stripe,SUCCESS,00,712,Mobile,Chicago,2024-05-14 13:49:24
35119,Stripe,SUCCESS,00,463,Mobile,Los Angeles,2024-05-14 15:41:33
35120,PayPal,SUCCESS,00,108,Desktop,Dallas,2024-05-14 15:51:45
35121,PayPal,SUCCESS,00,1162,Mobile,Chicago,2024-05-14 18:02:39
35122,Stripe,SUCCESS,00,536,POS,New York,2024-05-14 18:22:31
35123,AuthorizeNet,PENDING,99,386,POS,New York,2024-05-14 19:06:03
35124,Square,SUCCESS,00,1315,Mobile,New York,2024-05-14 19:18:56
35125,Square,SUCCESS,00,668,Mobile,New York,2024-05-14 19:23:16
35126,Stripe,SUCCESS,00,1139,Mobile,New York,2024-05-14 20:26:09
35127,PayPal,SUCCESS,00,488,ATM,New York,2024-05-14 21:01:18
35128,Stripe,PENDING,99,787,POS,Los Angeles,2024-05-14 21:06:37
35129,Stripe,SUCCESS,00,1403,POS,Los Angeles,2024-05-14 21:08:22
35130,Square,SUCCESS,00,742,Desktop,New York,2024-05-14 21:17:56
35131,Square,SUCCESS,00,852,Desktop,Chicago,2024-05-14 21:57:53
35132,PayPal,SUCCESS,00,1238,ATM,Los Angeles,2024-05-14 22:27:45
35133,Stripe,SUCCESS,00,1443,POS,Los Angeles,2024-05-15 00:06:48
35134,AuthorizeNet,SUCCESS,00,1343,POS,New York,2024-05-15 00:29:01
35135,Stripe,SUCCESS,00,1461,Mobile,Los Angeles,2024-05-15 00:43:49
35136,AuthorizeNet,SUCCESS,00,418,Desktop,Chicago,2024-05-15 01:56:12
35137,AuthorizeNet,SUCCESS,00,503,POS,Los Angeles,2024-05-15 02:01:51
35138,AuthorizeNet,SUCCESS,00,1495,Mobile,Chicago,2024-05-15 03:29:54
35139,PayPal,SUCCESS,00,1462,POS,Dallas,2024-05-15 05:14:05
35140,Square,SUCCESS,00,1151,Mobile,Los Angeles,2024-05-15 05:24:11
35141,AuthorizeNet,SUCCESS,00,810,POS,Los Angeles,2024-05-15 06:03:02
35142,AuthorizeNet,SUCCESS,00,1112,Desktop,Los Angeles,2024-05-15 06:06:50
35143,Square,SUCCESS,00,613,POS,Los Angeles,2024-05-15 06:48:12
35144,Square,SUCCESS,00,537,POS,Chicago,2024-05-15 07:02:52
35145,PayPal,SUCCESS,00,1167,POS,New York,2024-05-15 07:21:06
35146,Stripe,SUCCESS,00,1030,ATM,Chicago,2024-05-15 07:41:03
35147,AuthorizeNet,SUCCESS,00,1315,Mobile,Chicago,2024-05-15 10:51:46
35148,Stripe,SUCCESS,00,169,POS,Los Angeles,2024-05-15 11:30:17
35149,Square,SUCCESS,00,567,ATM,Los Angeles,2024-05-15 11:49:47
35150,PayPal,SUCCESS,00,151,POS,Los Angeles,2024-05-15 12:01:37
35151,PayPal,SUCCESS,00,1138,POS,Los Angeles,2024-05-15 12:11:21
35152,AuthorizeNet,SUCCESS,00,799,Desktop,New York,2024-05-15 13:11:04
35153,Stripe,SUCCESS,00,1056,ATM,Dallas,2024-05-15 13:34:29
35154,Square,SUCCESS,00,993,ATM,Dallas,2024-05-15 13:38:28
35155,Stripe,SUCCESS,00,609,Desktop,New York,2024-05-15 14:38:29
35156,AuthorizeNet,SUCCESS,00,813,ATM,Chicago,2024-05-15 15:29:03
35157,AuthorizeNet,SUCCESS,00,104,POS,Los Angeles,2024-05-15 15:47:12
35158,AuthorizeNet,SUCCESS,00,1472,ATM,Chicago,2024-05-15 16:21:04
35159,AuthorizeNet,SUCCESS,00,717,Desktop,Chicago,2024-05-15 16:37:58
35160,Stripe,SUCCESS,00,211,Desktop,Dallas,2024-05-15 17:23:16
35161,Stripe,SUCCESS,00,904,POS,Chicago,2024-05-15 18:03:51
35162,AuthorizeNet,SUCCESS,00,398,Mobile,Los Angeles,2024-05-15 18:40:32
35163,AuthorizeNet,SUCCESS,00,522,ATM,Los Angeles,2024-05-15 20:11:29
35164,PayPal,SUCCESS,00,1443,POS,Los Angeles,2024-05-15 20:58:54
35165,Square,SUCCESS,00,488,Mobile,New York,2024-05-15 22:10:00
35166,PayPal,SUCCESS,00,605,Mobile,Los Angeles,2024-05-15 22:47:08
35167,AuthorizeNet,FAILED,05,289,POS,Los Angeles,2024-05-15 23:18:26
35168,AuthorizeNet,SUCCESS,00,1114,ATM,New York,2024-05-15 23:41:16
35169,AuthorizeNet,SUCCESS,00,1481,ATM,Chicago,2024-05-16 00:12:36
35170,AuthorizeNet,SUCCESS,00,441,Desktop,Los Angeles,2024-05-16 01:16:07
35171,PayPal,SUCCESS,00,309,ATM,Dallas,2024-05-16 03:25:14
35172,Square,SUCCESS,00,1429,Mobile,New York,2024-05-16 03:27:58
35173,AuthorizeNet,SUCCESS,00,1222,Mobile,Dallas,2024-05-16 03:43:14
35174,PayPal,SUCCESS,00,1124,POS,Los Angeles,2024-05-16 04:14:14
35175,Stripe,SUCCESS,00,950,Mobile,Los Angeles,2024-05-16 05:27:08
35176,AuthorizeNet,FAILED,12,513,Desktop,New York,2024-05-16 06:09:30
35177,Square,SUCCESS,00,619,POS,New York,2024-05-16 06:52:10
35178,PayPal,SUCCESS,00,1493,Mobile,New York,2024-05-16 07:10:12
35179,PayPal,FAILED,05,361,Desktop,Los Angeles,2024-05-16 08:02:43
35180,Stripe,SUCCESS,00,1381,POS,Dallas,2024-05-16 08:35:27
35181,Stripe,SUCCESS,00,1091,Desktop,Chicago,2024-05-16 08:39:01
35182,Square,SUCCESS,00,503,POS,Chicago,2024-05-16 10:31:21
35183,Stripe,FAILED,05,654,Desktop,Dallas,2024-05-16 11:00:31
35184,AuthorizeNet,FAILED,12,1208,Mobile,New York,2024-05-16 11:49:34
35185,Square,SUCCESS,00,1019,Mobile,Chicago,2024-05-16 14:19:50
35186,Stripe,SUCCESS,00,792,Mobile,Los Angeles,2024-05-16 16:26:04
35187,AuthorizeNet,SUCCESS,00,1270,Mobile,New York,2024-05-16 16:37:09
35188,Square,FAILED,12,469,POS,Los Angeles,2024-05-16 16:53:09
35189,PayPal,SUCCESS,00,1118,ATM,Los Angeles,2024-05-16 16:59:54
35190,Square,SUCCESS,00,432,POS,Dallas,2024-05-16 17:29:35
35191,PayPal,SUCCESS,00,1084,ATM,New York,2024-05-16 17:33:19
35192,Square,SUCCESS,00,657,ATM,Los Angeles,2024-05-16 18:33:31
35193,PayPal,SUCCESS,00,1249,Mobile,Dallas,2024-05-16 18:43:25
35194,Square,SUCCESS,00,693,Mobile,Dallas,2024-05-16 20:18:51
35195,Square,FAILED,05,1074,Desktop,Los Angeles,2024-05-16 20:46:35
35196,Stripe,SUCCESS,00,1406,ATM,Dallas,2024-05-16 20:55:22
35197,Square,SUCCESS,00,705,Desktop,Dallas,2024-05-16 21:17:18
35198,Square,SUCCESS,00,505,Desktop,Chicago,2024-05-16 21:35:32
35199,AuthorizeNet,SUCCESS,00,460,Mobile,Dallas,2024-05-16 21:53:21
35200,Square,SUCCESS,00,715,Desktop,Chicago,2024-05-16 22:09:06
35201,PayPal,SUCCESS,00,574,POS,New York,2024-05-16 22:52:42
35202,AuthorizeNet,SUCCESS,00,450,ATM,New York,2024-05-17 00:12:35
35203,PayPal,SUCCESS,00,541,ATM,New York,2024-05-17 03:28:58
35204,AuthorizeNet,SUCCESS,00,561,Desktop,Los Angeles,2024-05-17 03:32:40
35205,PayPal,SUCCESS,00,741,Desktop,Dallas,2024-05-17 04:10:04
35206,PayPal,SUCCESS,00,368,Mobile,Chicago,2024-05-17 04:16:53
35207,PayPal,SUCCESS,00,888,ATM,Los Angeles,2024-05-17 04:45:45
35208,Square,SUCCESS,00,941,POS,Dallas,2024-05-17 04:47:48
35209,Stripe,SUCCESS,00,931,Desktop,Los Angeles,2024-05-17 05:44:15
35210,Stripe,FAILED,12,677,Mobile,New York,2024-05-17 07:30:04
35211,AuthorizeNet,SUCCESS,00,1119,ATM,New York,2024-05-17 08:02:40
35212,Square,SUCCESS,00,805,Desktop,Los Angeles,2024-05-17 08:08:58
35213,Stripe,SUCCESS,00,1173,ATM,Chicago,2024-05-17 08:27:45
35214,Stripe,SUCCESS,00,1447,Mobile,Dallas,2024-05-17 09:15:42
35215,Square,FAILED,05,1433,Desktop,Chicago,2024-05-17 10:03:29
35216,AuthorizeNet,SUCCESS,00,973,Desktop,Chicago,2024-05-17 11:33:50
35217,AuthorizeNet,SUCCESS,00,1387,POS,Dallas,2024-05-17 11:48:01
